id,datetime,file,location,zip code,subspecies,health,pollen_carrying,caste
2843,2018-08-17 17:50:00,030_213.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
2844,2018-08-10 13:54:00,022_387.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2845,2018-08-19 12:46:00,010_707.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
2846,2018-08-06 19:19:00,019_1118.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2847,2018-07-02 15:30:00,004_450.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2848,2018-08-16 08:20:00,008_181.png,"New Orleans, LA, USA",70115,VSH Italian honey bee,healthy,False,worker
2849,2018-07-02 13:57:00,003_221.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2850,2018-08-18 12:30:00,038_316.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
2851,2018-08-18 12:30:00,038_096.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
2852,2018-08-21 09:00:00,032_824.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
2853,2018-08-10 13:54:00,023_010.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2854,2018-08-06 19:19:00,019_1361.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2855,2018-08-21 15:56:00,040_511.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
2856,2018-08-28 16:07:00,041_024.png,"Alvin, TX, USA",77511,-1,hive being robbed,False,worker
2857,2018-08-25 14:00:00,002_082.png,"Keene, NH, USA",3431,Russian honey bee,healthy,False,worker
2858,2018-08-21 15:56:00,040_239.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
2859,2018-08-17 17:50:00,030_852.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
2860,2018-08-19 12:46:00,010_734.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
2861,2018-08-21 09:00:00,032_666.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
2862,2018-08-21 15:56:00,040_082.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
2863,2018-08-16 08:20:00,008_191.png,"New Orleans, LA, USA",70115,VSH Italian honey bee,healthy,False,worker
2864,2018-08-28 09:54:00,045_007.png,"Alvin, TX, USA",77511,-1,hive being robbed,False,worker
2865,2018-08-18 12:36:00,013_019.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
2866,2018-08-16 08:20:00,008_222.png,"New Orleans, LA, USA",70115,VSH Italian honey bee,healthy,False,worker
2867,2018-08-18 12:30:00,038_403.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
2868,2018-08-20 09:53:00,029_021.png,"San Jose, CA, USA",95124,-1,healthy,False,worker
2869,2018-08-17 17:50:00,030_564.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
2870,2018-08-19 12:46:00,010_594.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
2871,2018-07-07 12:56:00,005_461.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2872,2018-08-21 09:00:00,032_854.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
2873,2018-08-19 12:46:00,010_610.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
2874,2018-08-06 13:19:00,015_964.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2875,2018-08-17 17:50:00,030_693.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
2876,2018-08-21 09:30:00,033_096.png,"Des Moines, IA, USA",50315,Western honey bee,healthy,False,worker
2877,2018-08-21 09:00:00,032_270.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
2878,2018-07-02 15:30:00,004_089.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2879,2018-08-18 12:30:00,038_009.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
2880,2018-08-06 13:19:00,015_755.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2881,2018-08-21 09:00:00,032_716.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
2882,2018-08-18 12:30:00,038_049.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
2883,2018-08-21 09:00:00,032_821.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
2884,2018-08-21 15:56:00,040_439.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
2885,2018-08-06 13:19:00,015_476.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2886,2018-08-17 17:50:00,030_741.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
2887,2018-08-19 15:46:00,046_096.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
2888,2018-08-19 12:46:00,010_356.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
2889,2018-08-10 13:54:00,022_305.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2890,2018-08-06 19:19:00,019_1020.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2891,2018-08-06 13:19:00,015_288.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2892,2018-08-06 19:19:00,019_252.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2893,2018-08-10 13:54:00,022_262.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2894,2018-08-17 17:50:00,030_644.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
2895,2018-07-02 15:30:00,004_264.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2896,2018-08-19 12:46:00,010_369.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
2897,2018-07-07 12:56:00,005_070.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2898,2018-08-19 12:46:00,010_292.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
2899,2018-08-06 13:19:00,015_1035.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2900,2018-08-06 13:19:00,015_1228.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2901,2018-08-10 13:54:00,022_369.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2902,2018-08-20 11:55:00,016_111.png,"San Jose, CA, USA",95124,-1,healthy,False,worker
2903,2018-08-10 13:54:00,022_167.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2904,2018-08-21 09:00:00,032_922.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
2905,2018-08-17 17:50:00,030_811.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
2906,2018-08-21 13:49:00,034_021.png,"Alvin, TX, USA",77511,VSH Italian honey bee,missing queen,False,worker
2907,2018-08-21 09:00:00,032_465.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
2908,2018-08-28 10:53:00,039_021.png,"Alvin, TX, USA",77511,-1,hive being robbed,False,worker
2909,2018-08-19 12:46:00,010_800.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
2910,2018-08-18 12:30:00,038_110.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
2911,2018-07-02 13:57:00,003_281.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2912,2018-08-18 12:30:00,038_466.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
2913,2018-07-07 12:56:00,005_275.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2914,2018-08-06 13:21:00,017_019.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2915,2018-08-19 15:46:00,046_016.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
2916,2018-08-06 13:19:00,015_488.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2917,2018-07-02 13:57:00,003_037.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2918,2018-08-06 19:19:00,019_664.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2919,2018-08-19 12:46:00,010_524.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
2920,2018-08-16 08:20:00,008_130.png,"New Orleans, LA, USA",70115,VSH Italian honey bee,healthy,False,worker
2921,2018-08-21 09:00:00,032_464.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
2922,2018-08-17 17:50:00,030_688.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
2923,2018-08-18 12:30:00,038_331.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
2924,2018-07-07 12:56:00,005_264.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2925,2018-08-17 17:50:00,030_835.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
2926,2018-08-20 11:55:00,016_279.png,"San Jose, CA, USA",95124,-1,healthy,False,worker
2927,2018-08-20 11:55:00,016_305.png,"San Jose, CA, USA",95124,-1,healthy,False,worker
2928,2018-08-21 15:56:00,040_153.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
2929,2018-08-19 12:46:00,010_332.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
2930,2018-07-02 13:57:00,003_245.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2931,2018-08-21 15:56:00,040_474.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
2932,2018-07-03 16:10:00,009_090.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2933,2018-08-17 17:50:00,030_667.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
2934,2018-08-20 11:55:00,016_214.png,"San Jose, CA, USA",95124,-1,healthy,False,worker
2935,2018-08-19 12:46:00,010_832.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
2936,2018-08-06 13:19:00,015_577.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2937,2018-08-19 12:46:00,010_837.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
2938,2018-08-18 12:30:00,038_229.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
2939,2018-08-08 21:13:00,021_028.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2940,2018-07-02 15:30:00,004_215.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2941,2018-08-21 09:00:00,032_674.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
2942,2018-08-21 15:56:00,040_534.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
2943,2018-08-18 12:30:00,038_283.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
2944,2018-08-21 13:49:00,034_048.png,"Alvin, TX, USA",77511,VSH Italian honey bee,missing queen,False,worker
2945,2018-08-06 13:21:00,017_085.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2946,2018-07-07 12:56:00,005_410.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2947,2018-08-21 15:56:00,040_320.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
2948,2018-08-17 17:50:00,030_411.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
2949,2018-08-18 12:30:00,038_455.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
2950,2018-08-17 17:50:00,030_270.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
2951,2018-08-08 21:13:00,021_235.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2952,2018-07-07 12:56:00,005_477.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2953,2018-08-18 12:30:00,038_291.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
2954,2018-08-28 16:07:00,041_006.png,"Alvin, TX, USA",77511,-1,hive being robbed,False,worker
2955,2018-08-21 09:00:00,032_766.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
2956,2018-07-02 13:57:00,003_182.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2957,2018-08-17 17:50:00,030_508.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
2958,2018-08-10 13:54:00,022_129.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2959,2018-08-21 09:00:00,032_852.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
2960,2018-08-21 09:00:00,032_783.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
2961,2018-08-21 09:00:00,032_761.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
2962,2018-08-06 13:19:00,015_806.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2963,2018-08-18 12:30:00,038_052.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
2964,2018-07-02 15:30:00,004_265.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2965,2018-08-18 12:30:00,038_150.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
2966,2018-08-21 15:56:00,040_385.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
2967,2018-08-28 16:07:00,043_049.png,"Alvin, TX, USA",77511,-1,hive being robbed,False,worker
2968,2018-07-02 15:30:00,004_341.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2969,2018-08-06 13:19:00,015_764.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2970,2018-08-10 13:54:00,022_163.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2971,2018-08-28 16:07:00,043_063.png,"Alvin, TX, USA",77511,-1,hive being robbed,False,worker
2972,2018-07-07 12:56:00,005_413.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2973,2018-08-06 13:19:00,015_511.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2974,2018-08-06 19:19:00,019_1243.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2975,2018-08-21 09:30:00,033_048.png,"Des Moines, IA, USA",50315,Western honey bee,healthy,False,worker
2976,2018-07-02 15:30:00,004_317.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2977,2018-08-18 12:30:00,038_376.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
2978,2018-08-06 11:25:00,018_033.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2979,2018-08-08 21:13:00,021_204.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2980,2018-08-18 12:36:00,013_025.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
2981,2018-08-08 21:13:00,021_189.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2982,2018-07-07 12:56:00,005_475.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2983,2018-08-10 13:54:00,022_343.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2984,2018-08-19 12:46:00,010_691.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
2985,2018-07-07 12:56:00,005_299.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2986,2018-08-21 15:56:00,040_104.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
2987,2018-08-18 12:30:00,038_030.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
2988,2018-07-02 13:57:00,003_222.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2989,2018-08-06 13:21:00,017_131.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2990,2018-07-07 12:56:00,005_304.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
2991,2018-08-21 15:56:00,040_113.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
2992,2018-08-18 12:30:00,038_139.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
2993,2018-08-21 09:30:00,033_058.png,"Des Moines, IA, USA",50315,Western honey bee,healthy,False,worker
2994,2018-08-18 12:30:00,038_095.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
2995,2018-08-21 15:56:00,040_089.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
2996,2018-08-17 17:50:00,030_660.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
2997,2018-08-21 09:00:00,032_328.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
2998,2018-08-21 09:00:00,032_894.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
2999,2018-08-18 12:30:00,038_279.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
3000,2018-08-28 16:07:00,043_026.png,"Alvin, TX, USA",77511,-1,hive being robbed,False,worker
3001,2018-08-16 08:20:00,008_093.png,"New Orleans, LA, USA",70115,VSH Italian honey bee,healthy,False,worker
3002,2018-08-21 09:00:00,032_845.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
3003,2018-08-19 15:46:00,046_029.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
3004,2018-08-28 16:07:00,041_062.png,"Alvin, TX, USA",77511,-1,hive being robbed,False,worker
3005,2018-08-06 19:19:00,019_1186.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
3006,2018-08-19 12:46:00,010_720.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
3007,2018-08-18 12:30:00,038_141.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
3008,2018-08-18 12:30:00,038_435.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
3009,2018-08-21 15:56:00,040_526.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
3010,2018-08-21 15:56:00,040_121.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
3011,2018-08-06 19:19:00,019_816.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
3012,2018-08-21 09:00:00,032_506.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
3013,2018-08-25 14:00:00,002_110.png,"Keene, NH, USA",3431,Russian honey bee,healthy,False,worker
3014,2018-07-07 12:56:00,005_378.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
3015,2018-08-19 12:46:00,010_368.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
3016,2018-08-06 19:19:00,019_1345.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
3017,2018-07-02 13:57:00,003_271.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
3018,2018-08-18 12:30:00,038_349.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
3019,2018-08-18 12:30:00,038_056.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
3020,2018-08-16 08:20:00,008_285.png,"New Orleans, LA, USA",70115,VSH Italian honey bee,healthy,False,worker
3021,2018-08-21 15:56:00,040_498.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
3022,2018-08-25 14:00:00,001_172.png,"Keene, NH, USA",3431,Russian honey bee,healthy,False,worker
3023,2018-08-16 08:20:00,008_081.png,"New Orleans, LA, USA",70115,VSH Italian honey bee,healthy,False,worker
3024,2018-08-06 13:21:00,017_087.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
3025,2018-08-21 09:30:00,033_100.png,"Des Moines, IA, USA",50315,Western honey bee,healthy,False,worker
3026,2018-08-06 13:19:00,015_110.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
3027,2018-08-21 09:00:00,032_865.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
3028,2018-08-19 12:46:00,010_551.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
3029,2018-08-10 13:54:00,022_216.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
3030,2018-08-18 12:30:00,038_164.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
3031,2018-08-21 15:56:00,031_133.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
3032,2018-08-06 19:19:00,019_441.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
3033,2018-08-21 15:56:00,040_035.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
3034,2018-08-08 21:13:00,021_129.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
3035,2018-08-17 17:50:00,030_714.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
3036,2018-08-21 09:00:00,032_406.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
3037,2018-08-17 17:50:00,030_526.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
3038,2018-08-06 13:19:00,015_598.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
3039,2018-08-21 15:56:00,040_225.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
3040,2018-08-06 13:19:00,015_1145.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
3041,2018-08-16 08:20:00,008_244.png,"New Orleans, LA, USA",70115,VSH Italian honey bee,healthy,False,worker
3042,2018-08-21 15:56:00,040_559.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
3043,2018-08-19 12:46:00,010_337.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
3044,2018-07-07 12:56:00,005_573.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
3045,2018-07-02 15:30:00,004_386.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
3046,2018-08-21 15:56:00,035_025.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
3047,2018-08-21 09:00:00,032_551.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
3048,2018-08-06 13:19:00,015_936.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
3049,2018-08-16 08:20:00,008_256.png,"New Orleans, LA, USA",70115,VSH Italian honey bee,healthy,False,worker
3050,2018-07-02 13:57:00,003_145.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
3051,2018-08-19 15:46:00,046_036.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
3052,2018-08-06 13:19:00,015_539.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
3053,2018-08-18 12:30:00,038_126.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
3054,2018-08-06 19:19:00,019_584.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
3055,2018-08-21 09:00:00,032_762.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
3056,2018-08-18 12:30:00,038_366.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
3057,2018-07-02 15:30:00,004_347.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
3058,2018-08-19 12:46:00,010_081.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
3059,2018-08-18 12:30:00,038_321.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
3060,2018-08-06 11:25:00,018_030.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
3061,2018-08-06 13:19:00,015_820.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,True,worker
3062,2018-07-03 16:10:00,009_081.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
3063,2018-08-21 15:56:00,031_090.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
3064,2018-08-21 09:00:00,032_893.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
3065,2018-08-17 17:50:00,030_489.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
3066,2018-08-28 16:07:00,043_057.png,"Alvin, TX, USA",77511,-1,hive being robbed,False,worker
3067,2018-08-21 09:00:00,032_769.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
3068,2018-08-18 12:30:00,038_214.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
3069,2018-08-08 21:13:00,021_205.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
3070,2018-08-06 13:21:00,017_025.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
3071,2018-08-19 12:46:00,010_619.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
3072,2018-08-21 15:56:00,040_565.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
3073,2018-08-28 16:07:00,043_051.png,"Alvin, TX, USA",77511,-1,hive being robbed,False,worker
3074,2018-08-06 13:19:00,015_1260.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
3075,2018-08-18 12:30:00,038_092.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
3076,2018-08-06 13:21:00,017_102.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
3077,2018-08-21 15:56:00,040_366.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
3078,2018-08-19 15:46:00,046_134.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
3079,2018-08-21 09:00:00,032_371.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
3080,2018-08-21 15:56:00,036_054.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
3081,2018-08-28 16:07:00,043_041.png,"Alvin, TX, USA",77511,-1,hive being robbed,False,worker
3082,2018-08-06 19:19:00,019_707.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
3083,2018-08-28 09:54:00,045_013.png,"Alvin, TX, USA",77511,-1,hive being robbed,False,worker
3084,2018-08-21 09:00:00,032_675.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
